#Timestep exx eyy ezz sxx syy szz sxy sxz syz sxx1 lz pxx
104000 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 0.00591971795616985 0.00181331016574741 0.00384061392743003 -0.216621552979092 -0.00143887391648812 0.000248202275082239 5.38155754076813 110.000086616651 0.0591971795616999
104100 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 -0.00456083715636367 -0.0030096442393561 -0.00478969385394789 -0.222093291197596 -1.58171894298015e-05 0.000190950308172885 -4.14621233186673 110.000086616651 -0.0456083715636344
104200 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 0.00518120234647755 0.00136757985866506 0.00310122727700622 -0.227442101131388 0.00148888203253303 0.000162651420819731 4.71018024243379 110.000086616651 0.0518120234647754
104300 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 0.0012815026023091 -0.000205193397012238 7.18918787748458e-08 -0.232898057798232 0.00185300841996975 8.80289565678762e-05 1.16500144838533 110.000086616651 0.0128150260230892
104400 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 -0.00258133391802264 -0.00183414073693805 -0.00320936608928068 -0.238354684975989 0.000859934511960244 -1.16260934485132e-05 -2.34666535038155 110.000086616651 -0.0258133391802254
104500 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 0.00712630244926737 0.00262436544449317 0.00474001344922463 -0.243709356838927 -0.000669478465487195 -0.000241607076088268 6.47845167077227 110.000086616651 0.0712630244926741
104600 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 -0.00312319007505072 -0.00221524986134241 -0.00379038784912698 -0.249228760767322 -0.00176859487279887 -0.000385459510716479 -2.83926146888866 110.000086616651 -0.0312319007505068
104700 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 0.00279772114143062 0.000516439642406576 0.000979160277393767 -0.254550159508054 -0.00158467140816275 -0.000446128815124216 2.54338085312664 110.000086616651 0.0279772114143073
104800 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 0.00460962195017925 0.00122020093288872 0.00233489179727482 -0.259961842610842 -0.000195342893260542 -0.000534639198355338 4.19056210950427 110.000086616651 0.0460962195017942
104900 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 -0.00379003369829168 -0.0025848070484626 -0.00449965733186378 -0.265477038341219 0.00139091465299596 -0.000613664612629947 -3.44548246720923 110.000086616651 -0.0379003369829158
105000 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 0.00705890955188042 0.00225335373232852 0.00427718766584418 -0.270743909059187 0.00196145277013046 -0.000664871151075262 6.417185448663 110.000086616651 0.0705890955188058
105100 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 -0.000380405174028538 -0.00114719514863086 -0.00188793683593718 -0.276271253221141 0.00115674269432093 -0.000742691097203544 -0.345822613171429 110.000086616651 -0.0038040517402845
105200 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 0.000108961709097011 -0.00100699652734264 -0.00152072123223669 -0.281685460365334 -0.000445774928816245 -0.000929388697744384 0.0990560211800027 110.000086616651 0.00108961709096812
105300 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 0.00703420330357596 0.00208869571700008 0.00411912940215045 -0.286994048896033 -0.00177021849076671 -0.000989483711881277 6.39472524061738 110.000086616651 0.07034203303576
105400 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 -0.00349945699746156 -0.00280728234016436 -0.00466758639689271 -0.292545573008604 -0.00175902282871616 -0.00107499510997744 -3.18132203809723 110.000086616651 -0.0349945699746156
105500 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 0.00543445052871366 0.00120936209214016 0.0027145129932973 -0.297878143454455 -0.000471235751135898 -0.00103071964414528 4.94040568136338 110.000086616651 0.0543445052871366
105600 -2.91672860531365e-16 -1.46745470578815e-16 -3.87568459779309e-16 0.00306110813292704 -1.13262539546511e-05 0.00062897288763718 -0.303338775145689 0.00123632979114661 -0.00106234150109244 2.78282338412602 110.000086616651 0.0306110813292706
