# Lammps sturcture data file
# ntot =         4080
        4080   atoms
           8 atom types

          0.00000000         97.44400000   xlo xhi
          0.00000000         96.84000000   ylo yhi
          0.00000000        110.00000000   zlo zhi

Atoms

         685           5         11.76400001         82.61400001         55.30000001
         686           6         13.19700001         83.42100001         56.21100001
         687           7         14.63000001         82.61400001         55.30000001
         688           8         16.06300001         83.42100001         56.21100001
         689           1         11.76400001         84.22800001         55.30000001
         690           2         13.19700001         85.03500001         56.21100001
         691           3         14.63000001         84.22800001         55.30000001
         692           4         16.06300001         85.03500001         56.21100001
         693           5         11.76400001         85.84200001         55.30000001
         694           6         13.19700001         86.64900001         56.21100001
         695           7         14.63000001         85.84200001         55.30000001
         696           8         16.06300001         86.64900001         56.21100001
         697           1         11.76400001         87.45600001         55.30000001
         698           2         13.19700001         88.26300001         56.21100001
         699           3         14.63000001         87.45600001         55.30000001
         700           4         16.06300001         88.26300001         56.21100001
         701           5         11.76400001         89.07000001         55.30000001
         702           6         13.19700001         89.87700001         56.21100001
         703           7         14.63000001         89.07000001         55.30000001
         704           8         16.06300001         89.87700001         56.21100001
         705           1         11.76400001         90.68400001         55.30000001
         706           2         13.19700001         91.49100001         56.21100001
         707           3         14.63000001         90.68400001         55.30000001
         708           4         16.06300001         91.49100001         56.21100001
         709           5         11.76400001         92.29800001         55.30000001
         710           6         13.19700001         93.10500001         56.21100001
         711           7         14.63000001         92.29800001         55.30000001
         712           8         16.06300001         93.10500001         56.21100001
         713           1         11.76400001         93.91200001         55.30000001
         714           2         13.19700001         94.71900001         56.21100001
         715           3         14.63000001         93.91200001         55.30000001
         716           4         16.06300001         94.71900001         56.21100001
         717           5         11.76400001         95.52600001         55.30000001
         718           6         13.19700001         96.33300001         56.21100001
         719           7         14.63000001         95.52600001         55.30000001
         720           8         16.06300001         96.33300001         56.21100001
         721           1         17.49600001          0.30000001         55.30000001
         722           2         18.92900001          1.10700001         56.21100001
         723           3         20.36200001          0.30000001         55.30000001
         724           4         21.79500001          1.10700001         56.21100001
         725           5         17.49600001          1.91400001         55.30000001
         726           6         18.92900001          2.72100001         56.21100001
         727           7         20.36200001          1.91400001         55.30000001
         728           8         21.79500001          2.72100001         56.21100001
         729           1         17.49600001          3.52800001         55.30000001
         730           2         18.92900001          4.33500001         56.21100001
         731           3         20.36200001          3.52800001         55.30000001
         732           4         21.79500001          4.33500001         56.21100001
         733           5         17.49600001          5.14200001         55.30000001
         734           6         18.92900001          5.94900001         56.21100001
         735           7         20.36200001          5.14200001         55.30000001
         736           8         21.79500001          5.94900001         56.21100001
         737           1         17.49600001          6.75600001         55.30000001
         738           2         18.92900001          7.56300001         56.21100001
         739           3         20.36200001          6.75600001         55.30000001
         740           4         21.79500001          7.56300001         56.21100001
         741           5         17.49600001          8.37000001         55.30000001
         742           6         18.92900001          9.17700001         56.21100001
         743           7         20.36200001          8.37000001         55.30000001
         744           8         21.79500001          9.17700001         56.21100001
         745           1         17.49600001          9.98400001         55.30000001
         746           2         18.92900001         10.79100001         56.21100001
         747           3         20.36200001          9.98400001         55.30000001
         748           4         21.79500001         10.79100001         56.21100001
         749           5         17.49600001         11.59800001         55.30000001
         750           6         18.92900001         12.40500001         56.21100001
         751           7         20.36200001         11.59800001         55.30000001
         752           8         21.79500001         12.40500001         56.21100001
         753           1         17.49600001         13.21200001         55.30000001
         754           2         18.92900001         14.01900001         56.21100001
         755           3         20.36200001         13.21200001         55.30000001
         756           4         21.79500001         14.01900001         56.21100001
         757           5         17.49600001         14.82600001         55.30000001
         758           6         18.92900001         15.63300001         56.21100001
         759           7         20.36200001         14.82600001         55.30000001
         760           8         21.79500001         15.63300001         56.21100001
         761           1         17.49600001         16.44000001         55.30000001
         762           2         18.92900001         17.24700001         56.21100001
         763           3         20.36200001         16.44000001         55.30000001
         764           4         21.79500001         17.24700001         56.21100001
         765           5         17.49600001         18.05400001         55.30000001
         766           6         18.92900001         18.86100001         56.21100001
         767           7         20.36200001         18.05400001         55.30000001
         768           8         21.79500001         18.86100001         56.21100001
         769           1         17.49600001         19.66800001         55.30000001
         770           2         18.92900001         20.47500001         56.21100001
         771           3         20.36200001         19.66800001         55.30000001
         772           4         21.79500001         20.47500001         56.21100001
         773           5         17.49600001         21.28200001         55.30000001
         774           6         18.92900001         22.08900001         56.21100001
         775           7         20.36200001         21.28200001         55.30000001
         776           8         21.79500001         22.08900001         56.21100001
         777           1         17.49600001         22.89600001         55.30000001
         778           2         18.92900001         23.70300001         56.21100001
         779           3         20.36200001         22.89600001         55.30000001
         780           4         21.79500001         23.70300001         56.21100001
         781           5         17.49600001         24.51000001         55.30000001
         782           6         18.92900001         25.31700001         56.21100001
         783           7         20.36200001         24.51000001         55.30000001
         784           8         21.79500001         25.31700001         56.21100001
         785           1         17.49600001         26.12400001         55.30000001
         786           2         18.92900001         26.93100001         56.21100001
         787           3         20.36200001         26.12400001         55.30000001
         788           4         21.79500001         26.93100001         56.21100001
         789           5         17.49600001         27.73800001         55.30000001
         790           6         18.92900001         28.54500001         56.21100001
         791           7         20.36200001         27.73800001         55.30000001
         792           8         21.79500001         28.54500001         56.21100001
         793           1         17.49600001         29.35200001         55.30000001
         794           2         18.92900001         30.15900001         56.21100001
         795           3         20.36200001         29.35200001         55.30000001
         796           4         21.79500001         30.15900001         56.21100001
         797           5         17.49600001         30.96600001         55.30000001
         798           6         18.92900001         31.77300001         56.21100001
         799           7         20.36200001         30.96600001         55.30000001
         800           8         21.79500001         31.77300001         56.21100001
         801           1         17.49600001         32.58000001         55.30000001
         802           2         18.92900001         33.38700001         56.21100001
         803           3         20.36200001         32.58000001         55.30000001
         804           4         21.79500001         33.38700001         56.21100001
         805           5         17.49600001         34.19400001         55.30000001
         806           6         18.92900001         35.00100001         56.21100001
         807           7         20.36200001         34.19400001         55.30000001
         808           8         21.79500001         35.00100001         56.21100001
         809           1         17.49600001         35.80800001         55.30000001
         810           2         18.92900001         36.61500001         56.21100001
         811           3         20.36200001         35.80800001         55.30000001
         812           4         21.79500001         36.61500001         56.21100001
         813           5         17.49600001         37.42200001         55.30000001
         814           6         18.92900001         38.22900001         56.21100001
         815           7         20.36200001         37.42200001         55.30000001
         816           8         21.79500001         38.22900001         56.21100001
         817           1         17.49600001         39.03600001         55.30000001
         818           2         18.92900001         39.84300001         56.21100001
         819           3         20.36200001         39.03600001         55.30000001
         820           4         21.79500001         39.84300001         56.21100001
         821           5         17.49600001         40.65000001         55.30000001
         822           6         18.92900001         41.45700001         56.21100001
         823           7         20.36200001         40.65000001         55.30000001
         824           8         21.79500001         41.45700001         56.21100001
         825           1         17.49600001         42.26400001         55.30000001
         826           2         18.92900001         43.07100001         56.21100001
         827           3         20.36200001         42.26400001         55.30000001
         828           4         21.79500001         43.07100001         56.21100001
         829           5         17.49600001         43.87800001         55.30000001
         830           6         18.92900001         44.68500001         56.21100001
         831           7         20.36200001         43.87800001         55.30000001
         832           8         21.79500001         44.68500001         56.21100001
         833           1         17.49600001         45.49200001         55.30000001
         834           2         18.92900001         46.29900001         56.21100001
         835           3         20.36200001         45.49200001         55.30000001
         836           4         21.79500001         46.29900001         56.21100001
         837           5         17.49600001         47.10600001         55.30000001
         838           6         18.92900001         47.91300001         56.21100001
         839           7         20.36200001         47.10600001         55.30000001
         840           8         21.79500001         47.91300001         56.21100001
         841           1         17.49600001         48.72000001         55.30000001
         842           2         18.92900001         49.52700001         56.21100001
         843           3         20.36200001         48.72000001         55.30000001
         844           4         21.79500001         49.52700001         56.21100001
         845           5         17.49600001         50.33400001         55.30000001
         846           6         18.92900001         51.14100001         56.21100001
         847           7         20.36200001         50.33400001         55.30000001
         848           8         21.79500001         51.14100001         56.21100001
         849           1         17.49600001         51.94800001         55.30000001
         850           2         18.92900001         52.75500001         56.21100001
         851           3         20.36200001         51.94800001         55.30000001
         852           4         21.79500001         52.75500001         56.21100001
         853           5         17.49600001         53.56200001         55.30000001
         854           6         18.92900001         54.36900001         56.21100001
         855           7         20.36200001         53.56200001         55.30000001
         856           8         21.79500001         54.36900001         56.21100001
         857           1         17.49600001         55.17600001         55.30000001
         858           2         18.92900001         55.98300001         56.21100001
         859           3         20.36200001         55.17600001         55.30000001
         860           4         21.79500001         55.98300001         56.21100001
         861           5         17.49600001         56.79000001         55.30000001
         862           6         18.92900001         57.59700001         56.21100001
         863           7         20.36200001         56.79000001         55.30000001
         864           8         21.79500001         57.59700001         56.21100001
         865           1         17.49600001         58.40400001         55.30000001
         866           2         18.92900001         59.21100001         56.21100001
         867           3         20.36200001         58.40400001         55.30000001
         868           4         21.79500001         59.21100001         56.21100001
         869           5         17.49600001         60.01800001         55.30000001
         870           6         18.92900001         60.82500001         56.21100001
         871           7         20.36200001         60.01800001         55.30000001
         872           8         21.79500001         60.82500001         56.21100001
         873           1         17.49600001         61.63200001         55.30000001
         874           2         18.92900001         62.43900001         56.21100001
         875           3         20.36200001         61.63200001         55.30000001
         876           4         21.79500001         62.43900001         56.21100001
         877           5         17.49600001         63.24600001         55.30000001
         878           6         18.92900001         64.05300001         56.21100001
         879           7         20.36200001         63.24600001         55.30000001
         880           8         21.79500001         64.05300001         56.21100001
         881           1         17.49600001         64.86000001         55.30000001
         882           2         18.92900001         65.66700001         56.21100001
         883           3         20.36200001         64.86000001         55.30000001
         884           4         21.79500001         65.66700001         56.21100001
         885           5         17.49600001         66.47400001         55.30000001
         886           6         18.92900001         67.28100001         56.21100001
         887           7         20.36200001         66.47400001         55.30000001
         888           8         21.79500001         67.28100001         56.21100001
         889           1         17.49600001         68.08800001         55.30000001
         890           2         18.92900001         68.89500001         56.21100001
         891           3         20.36200001         68.08800001         55.30000001
         892           4         21.79500001         68.89500001         56.21100001
         893           5         17.49600001         69.70200001         55.30000001
         894           6         18.92900001         70.50900001         56.21100001
         895           7         20.36200001         69.70200001         55.30000001
         896           8         21.79500001         70.50900001         56.21100001
         897           1         17.49600001         71.31600001         55.30000001
         898           2         18.92900001         72.12300001         56.21100001
         899           3         20.36200001         71.31600001         55.30000001
         900           4         21.79500001         72.12300001         56.21100001
         901           5         17.49600001         72.93000001         55.30000001
         902           6         18.92900001         73.73700001         56.21100001
         903           7         20.36200001         72.93000001         55.30000001
         904           8         21.79500001         73.73700001         56.21100001
         905           1         17.49600001         74.54400001         55.30000001
         906           2         18.92900001         75.35100001         56.21100001
         907           3         20.36200001         74.54400001         55.30000001
         908           4         21.79500001         75.35100001         56.21100001
         909           5         17.49600001         76.15800001         55.30000001
         910           6         18.92900001         76.96500001         56.21100001
         911           7         20.36200001         76.15800001         55.30000001
         912           8         21.79500001         76.96500001         56.21100001
         913           1         17.49600001         77.77200001         55.30000001
         914           2         18.92900001         78.57900001         56.21100001
         915           3         20.36200001         77.77200001         55.30000001
         916           4         21.79500001         78.57900001         56.21100001
         917           5         17.49600001         79.38600001         55.30000001
         918           6         18.92900001         80.19300001         56.21100001
         919           7         20.36200001         79.38600001         55.30000001
         920           8         21.79500001         80.19300001         56.21100001
         921           1         17.49600001         81.00000001         55.30000001
         922           2         18.92900001         81.80700001         56.21100001
         923           3         20.36200001         81.00000001         55.30000001
         924           4         21.79500001         81.80700001         56.21100001
         925           5         17.49600001         82.61400001         55.30000001
         926           6         18.92900001         83.42100001         56.21100001
         927           7         20.36200001         82.61400001         55.30000001
         928           8         21.79500001         83.42100001         56.21100001
         929           1         17.49600001         84.22800001         55.30000001
         930           2         18.92900001         85.03500001         56.21100001
         931           3         20.36200001         84.22800001         55.30000001
         932           4         21.79500001         85.03500001         56.21100001
         933           5         17.49600001         85.84200001         55.30000001
         934           6         18.92900001         86.64900001         56.21100001
         935           7         20.36200001         85.84200001         55.30000001
         936           8         21.79500001         86.64900001         56.21100001
         937           1         17.49600001         87.45600001         55.30000001
         938           2         18.92900001         88.26300001         56.21100001
         939           3         20.36200001         87.45600001         55.30000001
         940           4         21.79500001         88.26300001         56.21100001
         941           5         17.49600001         89.07000001         55.30000001
         942           6         18.92900001         89.87700001         56.21100001
         943           7         20.36200001         89.07000001         55.30000001
         944           8         21.79500001         89.87700001         56.21100001
         945           1         17.49600001         90.68400001         55.30000001
         946           2         18.92900001         91.49100001         56.21100001
         947           3         20.36200001         90.68400001         55.30000001
         948           4         21.79500001         91.49100001         56.21100001
         949           5         17.49600001         92.29800001         55.30000001
         950           6         18.92900001         93.10500001         56.21100001
         951           7         20.36200001         92.29800001         55.30000001
         952           8         21.79500001         93.10500001         56.21100001
         953           1         17.49600001         93.91200001         55.30000001
         954           2         18.92900001         94.71900001         56.21100001
         955           3         20.36200001         93.91200001         55.30000001
         956           4         21.79500001         94.71900001         56.21100001
         957           5         17.49600001         95.52600001         55.30000001
         958           6         18.92900001         96.33300001         56.21100001
         959           7         20.36200001         95.52600001         55.30000001
         960           8         21.79500001         96.33300001         56.21100001
         961           1         23.22800001          0.30000001         55.30000001
         962           2         24.66100001          1.10700001         56.21100001
         963           3         26.09400001          0.30000001         55.30000001
         964           4         27.52700001          1.10700001         56.21100001
         965           5         23.22800001          1.91400001         55.30000001
         966           6         24.66100001          2.72100001         56.21100001
         967           7         26.09400001          1.91400001         55.30000001
         968           8         27.52700001          2.72100001         56.21100001
         969           1         23.22800001          3.52800001         55.30000001
         970           2         24.66100001          4.33500001         56.21100001
         971           3         26.09400001          3.52800001         55.30000001
         972           4         27.52700001          4.33500001         56.21100001
         973           5         23.22800001          5.14200001         55.30000001
         974           6         24.66100001          5.94900001         56.21100001
         975           7         26.09400001          5.14200001         55.30000001
         976           8         27.52700001          5.94900001         56.21100001
         977           1         23.22800001          6.75600001         55.30000001
         978           2         24.66100001          7.56300001         56.21100001
         979           3         26.09400001          6.75600001         55.30000001
         980           4         27.52700001          7.56300001         56.21100001
         981           5         23.22800001          8.37000001         55.30000001
         982           6         24.66100001          9.17700001         56.21100001
         983           7         26.09400001          8.37000001         55.30000001
         984           8         27.52700001          9.17700001         56.21100001
         985           1         23.22800001          9.98400001         55.30000001
         986           2         24.66100001         10.79100001         56.21100001
         987           3         26.09400001          9.98400001         55.30000001
         988           4         27.52700001         10.79100001         56.21100001
         989           5         23.22800001         11.59800001         55.30000001
         990           6         24.66100001         12.40500001         56.21100001
         991           7         26.09400001         11.59800001         55.30000001
         992           8         27.52700001         12.40500001         56.21100001
         993           1         23.22800001         13.21200001         55.30000001
         994           2         24.66100001         14.01900001         56.21100001
         995           3         26.09400001         13.21200001         55.30000001
         996           4         27.52700001         14.01900001         56.21100001
         997           5         23.22800001         14.82600001         55.30000001
         998           6         24.66100001         15.63300001         56.21100001
         999           7         26.09400001         14.82600001         55.30000001
        1000           8         27.52700001         15.63300001         56.21100001
        1001           1         23.22800001         16.44000001         55.30000001
        1002           2         24.66100001         17.24700001         56.21100001
        1003           3         26.09400001         16.44000001         55.30000001
        1004           4         27.52700001         17.24700001         56.21100001
        1005           5         23.22800001         18.05400001         55.30000001
        1006           6         24.66100001         18.86100001         56.21100001
        1007           7         26.09400001         18.05400001         55.30000001
        1008           8         27.52700001         18.86100001         56.21100001
        1009           1         23.22800001         19.66800001         55.30000001
        1010           2         24.66100001         20.47500001         56.21100001
        1011           3         26.09400001         19.66800001         55.30000001
        1012           4         27.52700001         20.47500001         56.21100001
        1013           5         23.22800001         21.28200001         55.30000001
        1014           6         24.66100001         22.08900001         56.21100001
        1015           7         26.09400001         21.28200001         55.30000001
        1016           8         27.52700001         22.08900001         56.21100001
        1017           1         23.22800001         22.89600001         55.30000001
        1018           2         24.66100001         23.70300001         56.21100001
        1019           3         26.09400001         22.89600001         55.30000001
        1020           4         27.52700001         23.70300001         56.21100001
        1021           5         23.22800001         24.51000001         55.30000001
        1022           6         24.66100001         25.31700001         56.21100001
        1023           7         26.09400001         24.51000001         55.30000001
        1024           8         27.52700001         25.31700001         56.21100001
        1025           1         23.22800001         26.12400001         55.30000001
        1026           2         24.66100001         26.93100001         56.21100001
        1027           3         26.09400001         26.12400001         55.30000001
        1028           4         27.52700001         26.93100001         56.21100001
        1029           5         23.22800001         27.73800001         55.30000001
        1030           6         24.66100001         28.54500001         56.21100001
        1031           7         26.09400001         27.73800001         55.30000001
        1032           8         27.52700001         28.54500001         56.21100001
        1033           1         23.22800001         29.35200001         55.30000001
        1034           2         24.66100001         30.15900001         56.21100001
        1035           3         26.09400001         29.35200001         55.30000001
        1036           4         27.52700001         30.15900001         56.21100001
        1037           5         23.22800001         30.96600001         55.30000001
        1038           6         24.66100001         31.77300001         56.21100001
        1039           7         26.09400001         30.96600001         55.30000001
        1040           8         27.52700001         31.77300001         56.21100001
        1041           1         23.22800001         32.58000001         55.30000001
        1042           2         24.66100001         33.38700001         56.21100001
        1043           3         26.09400001         32.58000001         55.30000001
        1044           4         27.52700001         33.38700001         56.21100001
        1045           5         23.22800001         34.19400001         55.30000001
        1046           6         24.66100001         35.00100001         56.21100001
        1047           7         26.09400001         34.19400001         55.30000001
        1048           8         27.52700001         35.00100001         56.21100001
        1049           1         23.22800001         35.80800001         55.30000001
        1050           2         24.66100001         36.61500001         56.21100001
        1051           3         26.09400001         35.80800001         55.30000001
        1052           4         27.52700001         36.61500001         56.21100001
        1053           5         23.22800001         37.42200001         55.30000001
        1054           6         24.66100001         38.22900001         56.21100001
        1055           7         26.09400001         37.42200001         55.30000001
        1056           8         27.52700001         38.22900001         56.21100001
        1057           1         23.22800001         39.03600001         55.30000001
        1058           2         24.66100001         39.84300001         56.21100001
        1059           3         26.09400001         39.03600001         55.30000001
        1060           4         27.52700001         39.84300001         56.21100001
        1061           5         23.22800001         40.65000001         55.30000001
        1062           6         24.66100001         41.45700001         56.21100001
        1063           7         26.09400001         40.65000001         55.30000001
        1064           8         27.52700001         41.45700001         56.21100001
        1065           1         23.22800001         42.26400001         55.30000001
        1066           2         24.66100001         43.07100001         56.21100001
        1067           3         26.09400001         42.26400001         55.30000001
        1068           4         27.52700001         43.07100001         56.21100001
        1069           5         23.22800001         43.87800001         55.30000001
        1070           6         24.66100001         44.68500001         56.21100001
        1071           7         26.09400001         43.87800001         55.30000001
        1072           8         27.52700001         44.68500001         56.21100001
        1073           1         23.22800001         45.49200001         55.30000001
        1074           2         24.66100001         46.29900001         56.21100001
        1075           3         26.09400001         45.49200001         55.30000001
        1076           4         27.52700001         46.29900001         56.21100001
        1077           5         23.22800001         47.10600001         55.30000001
        1078           6         24.66100001         47.91300001         56.21100001
        1079           7         26.09400001         47.10600001         55.30000001
        1080           8         27.52700001         47.91300001         56.21100001
        1081           1         23.22800001         48.72000001         55.30000001
        1082           2         24.66100001         49.52700001         56.21100001
        1083           3         26.09400001         48.72000001         55.30000001
        1084           4         27.52700001         49.52700001         56.21100001
        1085           5         23.22800001         50.33400001         55.30000001
        1086           6         24.66100001         51.14100001         56.21100001
        1087           7         26.09400001         50.33400001         55.30000001
        1088           8         27.52700001         51.14100001         56.21100001
        1089           1         23.22800001         51.94800001         55.30000001
        1090           2         24.66100001         52.75500001         56.21100001
        1091           3         26.09400001         51.94800001         55.30000001
        1092           4         27.52700001         52.75500001         56.21100001
        1093           5         23.22800001         53.56200001         55.30000001
        1094           6         24.66100001         54.36900001         56.21100001
        1095           7         26.09400001         53.56200001         55.30000001
        1096           8         27.52700001         54.36900001         56.21100001
        1097           1         23.22800001         55.17600001         55.30000001
        1098           2         24.66100001         55.98300001         56.21100001
        1099           3         26.09400001         55.17600001         55.30000001
        1100           4         27.52700001         55.98300001         56.21100001
        1101           5         23.22800001         56.79000001         55.30000001
        1102           6         24.66100001         57.59700001         56.21100001
        1103           7         26.09400001         56.79000001         55.30000001
        1104           8         27.52700001         57.59700001         56.21100001
        1105           1         23.22800001         58.40400001         55.30000001
        1106           2         24.66100001         59.21100001         56.21100001
        1107           3         26.09400001         58.40400001         55.30000001
        1108           4         27.52700001         59.21100001         56.21100001
        1109           5         23.22800001         60.01800001         55.30000001
        1110           6         24.66100001         60.82500001         56.21100001
        1111           7         26.09400001         60.01800001         55.30000001
        1112           8         27.52700001         60.82500001         56.21100001
        1113           1         23.22800001         61.63200001         55.30000001
        1114           2         24.66100001         62.43900001         56.21100001
        1115           3         26.09400001         61.63200001         55.30000001
        1116           4         27.52700001         62.43900001         56.21100001
        1117           5         23.22800001         63.24600001         55.30000001
        1118           6         24.66100001         64.05300001         56.21100001
        1119           7         26.09400001         63.24600001         55.30000001
        1120           8         27.52700001         64.05300001         56.21100001
        1121           1         23.22800001         64.86000001         55.30000001
        1122           2         24.66100001         65.66700001         56.21100001
        1123           3         26.09400001         64.86000001         55.30000001
        1124           4         27.52700001         65.66700001         56.21100001
        1125           5         23.22800001         66.47400001         55.30000001
        1126           6         24.66100001         67.28100001         56.21100001
        1127           7         26.09400001         66.47400001         55.30000001
        1128           8         27.52700001         67.28100001         56.21100001
        1129           1         23.22800001         68.08800001         55.30000001
        1130           2         24.66100001         68.89500001         56.21100001
        1131           3         26.09400001         68.08800001         55.30000001
        1132           4         27.52700001         68.89500001         56.21100001
        1133           5         23.22800001         69.70200001         55.30000001
        1134           6         24.66100001         70.50900001         56.21100001
        1135           7         26.09400001         69.70200001         55.30000001
        1136           8         27.52700001         70.50900001         56.21100001
        1137           1         23.22800001         71.31600001         55.30000001
        1138           2         24.66100001         72.12300001         56.21100001
        1139           3         26.09400001         71.31600001         55.30000001
        1140           4         27.52700001         72.12300001         56.21100001
        1141           5         23.22800001         72.93000001         55.30000001
        1142           6         24.66100001         73.73700001         56.21100001
        1143           7         26.09400001         72.93000001         55.30000001
        1144           8         27.52700001         73.73700001         56.21100001
        1145           1         23.22800001         74.54400001         55.30000001
        1146           2         24.66100001         75.35100001         56.21100001
        1147           3         26.09400001         74.54400001         55.30000001
        1148           4         27.52700001         75.35100001         56.21100001
        1149           5         23.22800001         76.15800001         55.30000001
        1150           6         24.66100001         76.96500001         56.21100001
        1151           7         26.09400001         76.15800001         55.30000001
        1152           8         27.52700001         76.96500001         56.21100001
        1153           1         23.22800001         77.77200001         55.30000001
        1154           2         24.66100001         78.57900001         56.21100001
        1155           3         26.09400001         77.77200001         55.30000001
        1156           4         27.52700001         78.57900001         56.21100001
        1157           5         23.22800001         79.38600001         55.30000001
        1158           6         24.66100001         80.19300001         56.21100001
        1159           7         26.09400001         79.38600001         55.30000001
        1160           8         27.52700001         80.19300001         56.21100001
        1161           1         23.22800001         81.00000001         55.30000001
        1162           2         24.66100001         81.80700001         56.21100001
        1163           3         26.09400001         81.00000001         55.30000001
        1164           4         27.52700001         81.80700001         56.21100001
        1165           5         23.22800001         82.61400001         55.30000001
        1166           6         24.66100001         83.42100001         56.21100001
        1167           7         26.09400001         82.61400001         55.30000001
        1168           8         27.52700001         83.42100001         56.21100001
        1169           1         23.22800001         84.22800001         55.30000001
        1170           2         24.66100001         85.03500001         56.21100001
        1171           3         26.09400001         84.22800001         55.30000001
        1172           4         27.52700001         85.03500001         56.21100001
        1173           5         23.22800001         85.84200001         55.30000001
        1174           6         24.66100001         86.64900001         56.21100001
        1175           7         26.09400001         85.84200001         55.30000001
        1176           8         27.52700001         86.64900001         56.21100001
        1177           1         23.22800001         87.45600001         55.30000001
        1178           2         24.66100001         88.26300001         56.21100001
        1179           3         26.09400001         87.45600001         55.30000001
        1180           4         27.52700001         88.26300001         56.21100001
        1181           5         23.22800001         89.07000001         55.30000001
        1182           6         24.66100001         89.87700001         56.21100001
        1183           7         26.09400001         89.07000001         55.30000001
        1184           8         27.52700001         89.87700001         56.21100001
        1185           1         23.22800001         90.68400001         55.30000001
        1186           2         24.66100001         91.49100001         56.21100001
        1187           3         26.09400001         90.68400001         55.30000001
        1188           4         27.52700001         91.49100001         56.21100001
        1189           5         23.22800001         92.29800001         55.30000001
        1190           6         24.66100001         93.10500001         56.21100001
        1191           7         26.09400001         92.29800001         55.30000001
        1192           8         27.52700001         93.10500001         56.21100001
        1193           1         23.22800001         93.91200001         55.30000001
        1194           2         24.66100001         94.71900001         56.21100001
        1195           3         26.09400001         93.91200001         55.30000001
        1196           4         27.52700001         94.71900001         56.21100001
        1197           5         23.22800001         95.52600001         55.30000001
        1198           6         24.66100001         96.33300001         56.21100001
        1199           7         26.09400001         95.52600001         55.30000001
        1200           8         27.52700001         96.33300001         56.21100001
        1201           1         28.96000001          0.30000001         55.30000001
        1202           2         30.39300001          1.10700001         56.21100001
        1203           3         31.82600001          0.30000001         55.30000001
        1204           4         33.25900001          1.10700001         56.21100001
        1205           5         28.96000001          1.91400001         55.30000001
        1206           6         30.39300001          2.72100001         56.21100001
        1207           7         31.82600001          1.91400001         55.30000001
        1208           8         33.25900001          2.72100001         56.21100001
        1209           1         28.96000001          3.52800001         55.30000001
        1210           2         30.39300001          4.33500001         56.21100001
        1211           3         31.82600001          3.52800001         55.30000001
        1212           4         33.25900001          4.33500001         56.21100001
        1213           5         28.96000001          5.14200001         55.30000001
        1214           6         30.39300001          5.94900001         56.21100001
